problem,solver,run,conv,time_ms,nit,stage
Griewank_20D,v70,13,1,1692.9,76839,hgca_cma_refined
Griewank_20D,v54,14,1,1745.7,76837,hgca_cma_refined
Griewank_20D,v70,14,1,1782.3,76837,hgca_cma_refined
Griewank_20D,v54,15,1,1310.6,76840,hgca_cma_refined
Griewank_20D,v70,15,1,1424.8,76840,hgca_cma_refined
Griewank_20D,v54,16,1,1702.3,76839,hgca_cma_refined
Griewank_20D,v70,16,1,1762.3,76839,hgca_cma_refined
Griewank_20D,v54,17,1,1797.1,76838,hgca_cma_refined
Griewank_20D,v70,17,1,1814.1,76838,hgca_cma_refined
Griewank_20D,v54,18,1,1229.4,76836,hgca_cma_refined
Griewank_20D,v70,18,1,1616.0,76836,hgca_cma_refined
Griewank_20D,v54,19,1,1709.2,76840,hgca_cma_refined
Griewank_20D,v70,19,1,1709.1,76840,hgca_cma_refined
Griewank_20D,v54,20,1,1458.2,76841,hgca_cma_refined
Griewank_20D,v70,20,1,1674.5,76841,hgca_cma_refined
Griewank_20D,v54,21,1,1606.0,76836,hgca_cma_refined
Griewank_20D,v70,21,1,1714.9,76836,hgca_cma_refined
Griewank_20D,v54,22,1,1.9,11,direct_newton
Griewank_20D,v70,22,1,2.1,11,direct_newton
Griewank_20D,v54,23,1,83.1,0,homotopy_direct
Griewank_20D,v70,23,1,107.0,0,homotopy_direct
Griewank_20D,v54,24,1,1708.6,76840,hgca_cma_refined
Griewank_20D,v70,24,1,1847.9,76840,hgca_cma_refined
Griewank_20D,v54,25,1,1605.8,76836,hgca_cma_refined
Griewank_20D,v70,25,1,1646.7,76836,hgca_cma_refined
Griewank_20D,v54,26,1,4.0,11,direct_newton
Griewank_20D,v70,26,1,5.0,11,direct_newton
Griewank_20D,v54,27,1,5.0,11,direct_newton
Griewank_20D,v70,27,1,5.0,11,direct_newton
Griewank_20D,v54,28,1,1525.4,76840,hgca_cma_refined
Griewank_20D,v70,28,1,1508.6,76840,hgca_cma_refined
Griewank_20D,v54,29,1,1693.3,76839,hgca_cma_refined
Griewank_20D,v70,29,1,1790.0,76839,hgca_cma_refined
Michalewicz_10D_XE,v54,0,1,721.4,30380,hgca_cma_refined
Michalewicz_10D_XE,v70,0,1,753.4,30380,hgca_cma_refined
Michalewicz_10D_XE,v54,1,1,496.0,24731,hgca_cma_refined
Michalewicz_10D_XE,v70,1,1,485.0,24731,hgca_cma_refined
Michalewicz_10D_XE,v54,2,1,495.3,23676,hgca_cma_refined
Michalewicz_10D_XE,v70,2,1,418.6,23676,hgca_cma_refined
Michalewicz_10D_XE,v54,3,1,549.2,28159,hgca_cma_refined
Michalewicz_10D_XE,v70,3,1,551.0,28159,hgca_cma_refined
Michalewicz_10D_XE,v54,4,1,430.8,24602,hgca_cma_refined
Michalewicz_10D_XE,v70,4,1,504.7,24602,hgca_cma_refined
Michalewicz_10D_XE,v54,5,1,934.0,31867,hgca_cma_refined
Michalewicz_10D_XE,v70,5,1,905.0,31867,hgca_cma_refined
Michalewicz_10D_XE,v54,6,1,966.1,34194,hgca_cma_refined
Michalewicz_10D_XE,v70,6,1,967.7,34194,hgca_cma_refined
Michalewicz_10D_XE,v54,7,1,934.9,26584,hgca_cma_refined
Michalewicz_10D_XE,v70,7,1,699.5,26584,hgca_cma_refined
Michalewicz_10D_XE,v54,8,1,197.9,27037,hgca_cma_refined
Michalewicz_10D_XE,v70,8,1,503.0,27037,hgca_cma_refined
