problem,solver,run,conv,time_ms,nit,stage
Beale_2D_E,bipop,20,1,427.3,30069,
Beale_2D_E,nbipop,20,1,290.2,22494,
Beale_2D_E,hgca_v67,21,1,222.8,23554,hgca_cma_refined
Beale_2D_E,hgca_v54,21,1,221.0,23554,hgca_cma_refined
Beale_2D_E,bipop,21,1,453.4,30158,
Beale_2D_E,nbipop,21,1,307.0,22938,
Beale_2D_E,hgca_v67,22,1,239.0,26441,hgca_cma_refined
Beale_2D_E,hgca_v54,22,1,234.8,26441,hgca_cma_refined
Beale_2D_E,bipop,22,1,436.9,30097,
Beale_2D_E,nbipop,22,1,402.6,24186,
Beale_2D_E,hgca_v67,23,1,239.0,25809,hgca_cma_refined
Beale_2D_E,hgca_v54,23,1,234.4,25809,hgca_cma_refined
Beale_2D_E,bipop,23,1,418.0,30082,
Beale_2D_E,nbipop,23,1,282.0,22050,
Beale_2D_E,hgca_v67,24,1,235.3,25409,hgca_cma_refined
Beale_2D_E,hgca_v54,24,1,236.0,25409,hgca_cma_refined
Beale_2D_E,bipop,24,1,466.4,30016,
Beale_2D_E,nbipop,24,1,275.0,22002,
Beale_2D_E,hgca_v67,25,1,216.0,24369,hgca_cma_refined
Beale_2D_E,hgca_v54,25,1,215.3,24369,hgca_cma_refined
Beale_2D_E,bipop,25,1,434.3,30037,
Beale_2D_E,nbipop,25,1,289.0,22026,
Beale_2D_E,hgca_v67,26,1,250.0,26793,hgca_cma_refined
Beale_2D_E,hgca_v54,26,1,243.5,26793,hgca_cma_refined
Beale_2D_E,bipop,26,1,411.0,30101,
Beale_2D_E,nbipop,26,1,287.0,22038,
Beale_2D_E,hgca_v67,27,1,249.0,27601,hgca_cma_refined
Beale_2D_E,hgca_v54,27,1,248.0,27601,hgca_cma_refined
Beale_2D_E,bipop,27,1,444.3,30240,
Beale_2D_E,nbipop,27,1,403.0,23958,
Beale_2D_E,hgca_v67,28,1,228.0,24849,hgca_cma_refined
Beale_2D_E,hgca_v54,28,1,223.0,24849,hgca_cma_refined
Beale_2D_E,bipop,28,1,423.7,30026,
Beale_2D_E,nbipop,28,1,297.0,22674,
Beale_2D_E,hgca_v67,29,1,246.2,27233,hgca_cma_refined
Beale_2D_E,hgca_v54,29,1,250.5,27233,hgca_cma_refined
Beale_2D_E,bipop,29,1,397.1,30008,
Beale_2D_E,nbipop,29,1,402.6,24186,
Beale_2D_H,hgca_v67,0,1,90.0,5598,hgca_cma_refined
Beale_2D_H,hgca_v54,0,1,88.0,5598,hgca_cma_refined
Beale_2D_H,bipop,0,1,398.9,30333,
Beale_2D_H,nbipop,0,1,270.0,21642,
Beale_2D_H,hgca_v67,1,1,52.0,0,homotopy_direct
Beale_2D_H,hgca_v54,1,1,54.1,0,homotopy_direct
Beale_2D_H,bipop,1,1,433.1,30199,
Beale_2D_H,nbipop,1,1,268.2,21438,
Beale_2D_H,hgca_v67,2,1,84.0,4356,hgca_cma_refined
Beale_2D_H,hgca_v54,2,1,82.0,4356,hgca_cma_refined
Beale_2D_H,bipop,2,1,430.0,30105,
Beale_2D_H,nbipop,2,1,264.9,21390,
Beale_2D_H,hgca_v67,3,1,53.9,0,homotopy_direct
Beale_2D_H,hgca_v54,3,1,51.1,0,homotopy_direct
Beale_2D_H,bipop,3,1,368.9,30257,
Beale_2D_H,nbipop,3,1,263.0,21702,
Beale_2D_H,hgca_v67,4,1,88.1,5438,hgca_cma_refined
Beale_2D_H,hgca_v54,4,1,85.9,5438,hgca_cma_refined
Beale_2D_H,bipop,4,1,391.8,30260,
Beale_2D_H,nbipop,4,1,265.2,21642,
Beale_2D_H,hgca_v67,5,1,85.0,4709,hgca_cma_refined
Beale_2D_H,hgca_v54,5,1,85.0,4709,hgca_cma_refined
Beale_2D_H,bipop,5,1,414.0,30368,
Beale_2D_H,nbipop,5,1,265.0,21510,
Beale_2D_H,hgca_v67,6,1,54.0,0,homotopy_direct
Beale_2D_H,hgca_v54,6,1,52.9,0,homotopy_direct
Beale_2D_H,bipop,6,1,398.4,30168,
Beale_2D_H,nbipop,6,1,258.1,21450,
Beale_2D_H,hgca_v67,7,1,73.1,5654,hgca_cma_refined
Beale_2D_H,hgca_v54,7,1,73.3,5654,hgca_cma_refined
Beale_2D_H,bipop,7,1,380.1,30266,
Beale_2D_H,nbipop,7,1,266.2,21630,
